# matrixV/MatrixV14-11-08-21-22.txt
0.6714306083141445	0.8921612742110261	0.21390900104359534	0.5910097483892872	0.29839938477820704	
0.10474863233391596	0.6587618868358357	0.015107930931972824	0.1308114909554613	0.7520668332261246	
0.3695756724157023	0.8334275696540594	0.858800304018146	0.41492176258353863	0.7077497586140412	
0.9481733361212147	0.6048781301889844	0.36840381170478975	0.753838399033999	0.18236294595499458	
0.628180830271247	0.8310448269057671	0.24872463948452384	0.9458796485612946	0.2918548561126534	
0.48896635063876803	0.3859038790664221	0.108354658821879	0.23246026016866506	0.39233927647355615	
0.8141600646345861	0.5692667832668388	0.6126456537735552	0.7716710912673679	0.9804265570863757	
0.41896611227430425	0.1869841257596051	0.9278817224922794	0.11937977351235807	0.6438995880906497	
0.6657416591976425	0.11282443494066996	0.7793234298072977	0.04513651917415751	0.5224828072599407	
0.23585379675910967	0.7631773866155441	0.41136175414231524	0.9588008790177786	0.3072376404040028	
0.7588939810623611	0.015825652534551593	0.21309278977012647	0.7606555803778811	0.735381956462191	
0.19130908196777674	0.7801816012221348	0.18472160088304668	0.3880264388111788	0.07798317063085303	
0.3947224207772678	0.537414221354022	0.5321504234752156	0.6361127714714586	0.8237106106423944	
0.6174919996848118	0.363271997715509	0.6688738563103086	0.6120430902083501	0.4234187098683535	
0.9297685774818523	0.9101245248749348	0.9299676990555295	0.04301656003398391	0.9965676859757666	
0.19779032323831292	0.5823870565501401	0.8860122754921491	0.7177413841964053	0.3755944212663743	
0.05736720353899516	0.3968353635313643	0.18138946781627385	0.8441838365738187	0.21483333999165966	
0.8664734869009567	0.9419541656287553	0.617272793241201	0.8463184727350407	0.5998855133696424	
0.11311692341273172	0.3292451211869011	0.8727629433576507	0.4894173022827458	0.4586859333712626	
0.887727518673624	0.38974612132385034	0.9948615562774833	0.1893904047458458	0.36796596137316984	
0.1181643076988681	0.6372475905821327	0.8502558645176154	0.30540789106424815	0.0732512049514149	
0.37614270835917085	0.7662422401425889	0.7587130553961061	0.4259708221011639	0.6591919470931534	
0.0030844799365858933	0.3874862505354234	0.5981950327286126	0.5078182168443997	0.6957831467593546	
0.3173453832974352	0.6067110040065584	0.7344504502022081	0.8989504774013414	0.749508844393347	
0.5509863993701141	0.27434223819158543	0.8212248500737781	0.11290620112932515	0.9257532068611629	
0.6589893541570001	0.4202247122420453	0.0538867938547718	0.13185381252855777	0.858349199480839	
0.8550207029388291	0.7119209573014229	0.15742561294418067	0.07551104428812627	0.2198625089903954	
0.5392588817264955	0.9063836687559642	0.590161135298678	0.3159049530886646	0.38833262417613035	
0.062293032916725055	0.4161315997364321	0.9569353570995802	0.7127570003825807	0.6931060207030623	
0.363518227820947	0.45061231008881675	0.5061052265150705	0.02587173933125919	0.07729691013317685	
0.44848361379255197	0.03720578856296519	0.9504087027239793	0.762063632514085	0.31605898961142287	
0.5315272163723377	0.8470634607596232	0.5964691755738596	0.5384711255610705	0.6952874975040896	
0.27606156925567693	0.29111394382108147	0.447766237827565	0.38224581131361046	0.9145899053414857	
0.8501142967484991	0.7346231753015756	0.7627035925734587	0.8826316354913286	0.35924671852838663	
0.7903080427886445	0.07006350597246369	0.25970900746641	0.5425219920197961	0.9139290018864713	
